date,open,high,low,close,volume
2025-07-29,53.290000915527344,54.70000076293945,50.0,50.400001525878906,10638300
2025-07-30,50.880001068115234,52.5,50.25,51.290000915527344,8009400
2025-07-31,53.33000183105469,57.130001068115234,52.900001525878906,54.43000030517578,22905500
2025-08-01,51.970001220703125,53.72999954223633,50.097999572753906,52.0,11719100
2025-08-04,52.9900016784668,54.529998779296875,52.880001068115234,54.16999816894531,7096100
2025-08-05,55.845001220703125,56.45000076293945,53.53799819946289,55.16999816894531,8585100
2025-08-06,55.88999938964844,55.88999938964844,53.95000076293945,55.09000015258789,9731100
2025-08-07,64.37000274658203,70.54000091552734,63.380001068115234,65.30999755859375,44065000
2025-08-08,68.17500305175781,71.48999786376953,66.44999694824219,68.77999877929688,18451900
2025-08-11,69.9000015258789,75.95999908447266,69.16000366210938,70.23999786376953,21552700
2025-08-12,73.42500305175781,75.91899871826172,72.0,75.33000183105469,16106400
2025-08-13,75.08000183105469,75.20999908447266,69.08000183105469,70.62999725341797,18701900
2025-08-14,69.75,71.5199966430664,67.0999984741211,68.45999908447266,13114000
2025-08-15,68.30000305175781,71.97000122070312,67.30999755859375,71.62000274658203,9237600
2025-08-18,71.44000244140625,72.58999633789062,68.2699966430664,72.54000091552734,10007000
2025-08-19,71.75,71.75,66.19999694824219,67.19000244140625,12276300
2025-08-20,65.18499755859375,67.5,62.0099983215332,67.47000122070312,14162800
2025-08-21,68.26000213623047,68.26000213623047,65.44999694824219,66.18000030517578,8019200
2025-08-22,65.51000213623047,69.68000030517578,64.61100006103516,68.9800033569336,11017200
2025-08-25,69.45999908447266,70.73999786376953,67.25,70.0199966430664,7898700
2025-08-26,70.29000091552734,72.80000305175781,69.30999755859375,70.4800033569336,7516500
2025-08-27,71.5,71.7979965209961,68.6520004272461,70.0999984741211,6471400
2025-08-28,70.93000030517578,73.5,70.19999694824219,72.04000091552734,8909400
2025-08-29,71.54499816894531,71.69000244140625,67.5999984741211,68.31999969482422,7594300
2025-09-02,65.9000015258789,67.87899780273438,64.11000061035156,65.72000122070312,9333000
2025-09-03,66.87999725341797,67.0,64.83100128173828,65.6500015258789,6506200
2025-09-04,65.44499969482422,66.5,64.41000366210938,64.91000366210938,5473300
2025-09-05,66.5,67.38999938964844,63.2599983215332,65.47000122070312,5811700
2025-09-08,64.66999816894531,66.63999938964844,63.79999923706055,64.05999755859375,23050000
2025-09-09,97.19999694824219,98.68000030517578,86.12000274658203,95.72000122070312,88378300
2025-09-10,91.63999938964844,100.51000213623047,91.0,93.38999938964844,44690600
2025-09-11,92.66999816894531,93.87000274658203,88.41500091552734,89.19000244140625,37580600
2025-09-12,91.19000244140625,92.0,86.77999877929688,90.41000366210938,22844700
2025-09-15,92.61000061035156,94.41999816894531,88.83999633789062,90.95999908447266,19391500
2025-09-16,91.19999694824219,91.30000305175781,88.0199966430664,89.43000030517578,11737300
2025-09-17,91.66999816894531,95.0,88.83000183105469,94.08000183105469,24500300
2025-09-18,95.07499694824219,97.68000030517578,92.02999877929688,94.12000274658203,18068500
2025-09-19,94.13999938964844,99.55000305175781,93.25,99.30999755859375,18649300
2025-09-22,101.94999694824219,108.58000183105469,98.5199966430664,106.5999984741211,24365200
2025-09-23,108.04000091552734,109.9800033569336,104.25,107.80000305175781,16693500
2025-09-24,109.13500213623047,114.8499984741211,104.8499984741211,113.2300033569336,25341200
2025-09-25,108.05500030517578,114.08000183105469,105.87999725341797,107.94000244140625,19658800
2025-09-26,109.93000030517578,109.98999786376953,102.80000305175781,107.69999694824219,14915100
2025-09-29,109.37999725341797,112.5199966430664,108.33000183105469,110.22000122070312,12067000
2025-09-30,113.44499969482422,117.6500015258789,111.66000366210938,112.2699966430664,20425100
2025-10-01,111.71499633789062,115.87999725341797,109.76000213623047,115.61000061035156,12008100
2025-10-02,123.7699966430664,126.73999786376953,118.56999969482422,125.87000274658203,26887700
2025-10-03,127.23500061035156,132.97900390625,123.5999984741211,127.9800033569336,21351300
2025-10-06,132.39999389648438,135.75999450683594,124.93000030517578,124.94000244140625,16311100
2025-10-07,127.82499694824219,128.27999877929688,115.72000122070312,117.69999694824219,19574000
2025-10-08,121.19999694824219,125.30999755859375,117.5,122.0,18005900
2025-10-09,120.9800033569336,133.32000732421875,119.87000274658203,132.63999938964844,18124600
2025-10-10,134.9499969482422,141.10000610351562,128.00999450683594,129.5800018310547,28268500
2025-10-13,135.2100067138672,138.52999877929688,132.64999389648438,135.4600067138672,12788900
2025-10-14,132.0,133.78399658203125,125.75,128.14999389648438,13109200
2025-10-15,131.89999389648438,131.99000549316406,122.19999694824219,125.83000183105469,11708300
2025-10-16,128.08999633789062,130.97000122070312,122.0199966430664,123.04000091552734,14207700
2025-10-17,118.05999755859375,120.572998046875,110.87999725341797,113.44000244140625,21366500
2025-10-20,116.79000091552734,117.47000122070312,107.51000213623047,109.0,17799500
2025-10-21,107.87999725341797,108.18000030517578,101.4000015258789,104.27999877929688,18455900
2025-10-22,106.67500305175781,107.80000305175781,94.62999725341797,98.62000274658203,26631500
2025-10-23,100.33000183105469,106.62000274658203,99.45999908447266,106.16000366210938,15803800
2025-10-24,111.16000366210938,117.44999694824219,110.01000213623047,117.26000213623047,17411900
2025-10-27,120.91000366210938,126.5,120.11000061035156,125.43000030517578,16809800
2025-10-28,126.43499755859375,129.02999877929688,120.77999877929688,121.83000183105469,13455500
2025-10-29,124.27999877929688,125.94999694824219,117.5,125.0999984741211,13952800
2025-10-30,121.19999694824219,128.44000244140625,117.76000213623047,124.18000030517578,12204400
2025-10-31,126.63999938964844,132.14999389648438,126.30000305175781,130.82000732421875,13389000
2025-11-03,134.0,134.92999267578125,119.75,120.47000122070312,17247000
2025-11-04,112.3550033569336,116.77999877929688,109.0,110.54000091552734,17818200
2025-11-05,113.63999938964844,118.20999908447266,111.43000030517578,117.0,13977700
2025-11-06,119.55000305175781,121.0,108.41000366210938,109.44000244140625,17314400
2025-11-07,104.5,111.30000305175781,101.26000213623047,111.27999877929688,17614100
2025-11-10,115.18000030517578,118.37000274658203,108.72000122070312,109.94999694824219,21363600
2025-11-11,114.12999725341797,114.55999755859375,99.83000183105469,102.22000122070312,45261100
2025-11-12,104.19999694824219,105.6500015258789,91.70999908447266,94.36000061035156,35913500
2025-11-13,90.88999938964844,91.4800033569336,84.5,88.62999725341797,41803000
2025-11-14,82.36000061035156,89.0,82.0,83.54000091552734,31948000
2025-11-17,83.81999969482422,89.6500015258789,83.58999633789062,85.9800033569336,23478700
2025-11-18,83.77999877929688,93.69000244140625,81.70999908447266,90.54000091552734,26661600
2025-11-19,93.00499725341797,96.72000122070312,91.80000305175781,95.06999969482422,22040600
2025-11-20,99.43000030517578,102.69000244140625,84.20999908447266,84.63999938964844,35775700
2025-11-21,85.55000305175781,88.73999786376953,78.20999908447266,83.26000213623047,34963200
2025-11-24,86.2300033569336,93.0,85.1500015258789,91.9000015258789,51066800
2025-11-25,89.29000091552734,91.27999877929688,84.72100067138672,88.87999725341797,15021200
2025-11-26,93.8499984741211,95.63400268554688,90.76000213623047,94.69000244140625,13545000
2025-11-28,96.55000305175781,97.08000183105469,93.44000244140625,94.87000274658203,6018800
2025-12-01,91.44999694824219,101.5999984741211,89.01000213623047,100.1500015258789,14462900
2025-12-02,100.36000061035156,102.94999694824219,96.05999755859375,96.44999694824219,11332700
2025-12-03,95.0199966430664,99.05999755859375,91.0,98.91999816894531,11307500
2025-12-04,99.06999969482422,103.83999633789062,97.47000122070312,102.80000305175781,11234100
2025-12-05,100.33999633789062,101.3499984741211,96.19999694824219,98.04000091552734,13041100
2025-12-08,97.29000091552734,100.5,95.30000305175781,100.33000183105469,8737800
2025-12-09,98.08999633789062,100.88300323486328,96.0999984741211,96.41000366210938,10060000
2025-12-10,95.7300033569336,97.08999633789062,92.19999694824219,93.58999633789062,10080700
2025-12-11,89.19999694824219,95.44999694824219,86.69999694824219,94.27999877929688,11896100
2025-12-12,93.30999755859375,95.6500015258789,86.19999694824219,87.69000244140625,14990600
2025-12-15,88.0999984741211,88.23999786376953,80.06400299072266,81.13999938964844,17138600
2025-12-16,79.57499694824219,81.55999755859375,76.87999725341797,80.94999694824219,13847800
2025-12-17,84.08999633789062,84.30000305175781,75.25,75.44999694824219,17064100
2025-12-18,79.05000305175781,80.3499984741211,77.01000213623047,78.08999633789062,10345800
2025-12-19,80.6500015258789,90.54000091552734,80.16000366210938,89.45999908447266,17558700
2025-12-22,92.97000122070312,95.9000015258789,91.0999984741211,93.2300033569336,11303100
2025-12-23,90.30999755859375,92.97000122070312,88.30999755859375,90.02999877929688,8885700
2025-12-24,90.2300033569336,91.41999816894531,88.6500015258789,91.12999725341797,3338000
2025-12-26,91.51000213623047,91.62000274658203,86.73999786376953,87.58999633789062,6234600
2025-12-29,84.44999694824219,88.61000061035156,84.29000091552734,86.04000091552734,8076100
2025-12-30,86.375,86.95999908447266,84.55999755859375,85.16999816894531,5802300
2025-12-31,85.37000274658203,86.47000122070312,82.9000015258789,83.70500183105469,7055900
2026-01-02,86.98500061035156,90.76000213623047,86.01000213623047,89.94999694824219,9099500
2026-01-05,95.0,95.44000244140625,90.88999938964844,92.83000183105469,10025600
2026-01-06,95.71499633789062,100.68000030517578,90.94000244140625,100.23999786376953,18739600
2026-01-07,99.01000213623047,102.3499984741211,95.55999755859375,96.20999908447266,10185800
2026-01-08,96.79000091552734,102.54000091552734,96.02100372314453,97.30000305175781,12952000
2026-01-09,98.8949966430664,104.97000122070312,97.0999984741211,97.93000030517578,11735300
2026-01-12,98.31999969482422,108.68000030517578,96.55000305175781,107.33000183105469,16033500
2026-01-13,107.33000183105469,107.94999694824219,103.91999816894531,105.43000030517578,10405200
2026-01-14,105.77999877929688,106.69999694824219,99.38300323486328,101.9800033569336,10468000
2026-01-15,104.55500030517578,108.12999725341797,101.0999984741211,103.88500213623047,11190900
2026-01-16,105.99500274658203,110.5,100.70999908447266,108.7300033569336,15674400
2026-01-20,101.83000183105469,104.47000122070312,98.33999633789062,99.29000091552734,16768600
2026-01-21,101.08999633789062,102.4000015258789,93.0999984741211,98.87000274658203,15470500
2026-01-22,102.01000213623047,103.9800033569336,96.5,96.8499984741211,10237100
2026-01-23,96.69999694824219,98.88500213623047,93.52999877929688,94.5,10064600
2026-01-26,97.70999908447266,100.87999725341797,91.36000061035156,91.45999908447266,14675900
2026-01-27,94.3499984741211,99.54000091552734,93.52999877929688,97.87000274658203,11670900
2026-01-28,100.0,101.8499984741211,96.44000244140625,100.43000030517578,11834100
2026-01-29,98.36000061035156,99.25,91.16000366210938,94.91000366210938,13332200
2026-01-30,91.5510025024414,92.04000091552734,84.12000274658203,85.19000244140625,18182300
2026-02-02,85.80999755859375,89.25,84.22000122070312,88.16000366210938,10501300
2026-02-03,89.93000030517578,91.38999938964844,84.75,89.94999694824219,9743100
2026-02-04,87.0,87.66500091552734,78.44000244140625,82.38999938964844,15962800
2026-02-05,79.13999938964844,80.81999969482422,73.5199966430664,73.87000274658203,17441100
2026-02-06,79.2249984741211,86.66000366210938,77.12000274658203,86.0999984741211,16895700
2026-02-09,84.44999694824219,93.68000030517578,83.80999755859375,92.87999725341797,13235600
2026-02-10,92.91500091552734,95.552001953125,91.66000366210938,91.79000091552734,10388600
2026-02-11,92.91500091552734,94.75,87.13999938964844,88.61000061035156,13933000
2026-02-12,84.0999984741211,90.76000213623047,79.69000244140625,89.7300033569336,25735500
2026-02-13,89.86000061035156,100.31999969482422,88.86000061035156,98.01000213623047,20543800
2026-02-17,96.0,99.29000091552734,93.5,97.5199966430664,11665200
2026-02-18,99.7300033569336,104.4000015258789,96.85700225830078,101.80000305175781,13132500
2026-02-19,100.43000030517578,107.9800033569336,100.43000030517578,107.61000061035156,17315000
2026-02-20,106.59100341796875,108.31999969482422,97.02999877929688,97.91999816894531,17238800
2026-02-23,96.30500030517578,101.16300201416016,95.30000305175781,100.61000061035156,8882200
2026-02-24,99.36499786376953,103.75,97.74800109863281,102.58000183105469,7436000
2026-02-25,104.98999786376953,107.44000244140625,102.80000305175781,106.12000274658203,8737200
2026-02-26,106.0,108.31999969482422,102.0,104.87999725341797,8529300
2026-02-27,98.69999694824219,99.30000305175781,88.4000015258789,91.19000244140625,22945200
2026-03-02,88.0,91.38700103759766,86.80000305175781,91.01000213623047,11049500
2026-03-03,86.1500015258789,89.87000274658203,83.52999877929688,86.80000305175781,10158200
2026-03-04,90.4000015258789,98.4800033569336,90.1500015258789,97.77999877929688,12975800
2026-03-05,96.75,99.25,91.62000274658203,95.6500015258789,8769300
2026-03-06,92.30000305175781,94.94999694824219,88.80000305175781,89.33000183105469,7829400
2026-03-09,87.36000061035156,95.19999694824219,86.5,94.94000244140625,9983800
2026-03-10,95.13999938964844,98.4000015258789,95.0,96.43000030517578,7125500
2026-03-11,105.16000366210938,114.08000183105469,104.48999786376953,111.99500274658203,34845300
2026-03-12,109.08999633789062,111.04000091552734,106.5199966430664,108.04000091552734,13302400
2026-03-13,110.44000244140625,116.56999969482422,110.13999938964844,112.94999694824219,15433700
2026-03-16,124.75,132.3000030517578,124.4229965209961,129.85000610351562,34657700
2026-03-17,120.33999633789062,121.5,113.11000061035156,116.33000183105469,57203800
2026-03-18,114.80000305175781,122.77400207519531,114.0,118.55999755859375,35792300
2026-03-19,115.25499725341797,121.80000305175781,114.7699966430664,121.5199966430664,14606000
2026-03-20,120.4749984741211,123.7239990234375,112.63400268554688,117.62000274658203,17414000
2026-03-23,116.70999908447266,121.30999755859375,113.55000305175781,114.1500015258789,13470100
2026-03-24,116.17500305175781,117.80000305175781,112.01000213623047,114.91000366210938,11830600
2026-03-25,116.87000274658203,118.80000305175781,113.33000183105469,115.08999633789062,12131100
2026-03-26,113.25499725341797,113.30000305175781,105.41000366210938,105.97000122070312,13405500
2026-03-27,105.83000183105469,106.26000213623047,100.2699966430664,100.81999969482422,11552100
2026-03-30,102.23999786376953,102.23999786376953,89.65299987792969,92.26000213623047,16685000
2026-03-31,97.9800033569336,103.88999938964844,95.7300033569336,103.76000213623047,21546900
2026-04-01,105.94499969482422,107.87000274658203,101.3499984741211,101.94999694824219,14888100
